id,Institute,WorkArea,cease_date,separationtype,Contributing Factors. Career Move - Public Sector ,Contributing Factors. Career Move - Private Sector ,Contributing Factors. Career Move - Self-employment,Contributing Factors. Ill Health,Contributing Factors. Maternity/Family,Contributing Factors. Dissatisfaction,Contributing Factors. Job Dissatisfaction,Contributing Factors. Interpersonal Conflict,Contributing Factors. Study,Contributing Factors. Travel,Contributing Factors. Other,Contributing Factors. NONE,gender,age,employment_status,position,institute_service,role_service
6.34623528068438e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,20 or younger,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34623599234844e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,Ill Health,-,-,-,-,-,-,-,-,Female,56 or older,Permanent Full-time,Administration (AO),11-20,1-2
6.34625490994219e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Retirement,,,,,,,,,,,,,,,,,,
6.34625548923437e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Retirement,-,-,Career Move - Self-employment,-,-,-,-,-,-,-,-,-,Male,56 or older,Permanent Full-time,Teacher (including LVT),11-20,3-4
6.34628700820312e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Male,41  45,Permanent Full-time,Teacher (including LVT),1-2,11-20
6.34634833429063e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,-,-,-,Female,31  35,Permanent Full-time,Teacher (including LVT),1-2,1-2
6.34635009354531e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,31  35,Temporary Part-time,Administration (AO),Less than 1 year,Less than 1 year
6.34635670462188e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Termination,,,,,,,,,,,,,Female,41  45,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34638198687656e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,36  40,Permanent Full-time,Teacher (including LVT),7-10,7-10
6.3463826696125e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,Career Move - Public Sector,-,-,-,-,-,Job Dissatisfaction,-,-,-,-,-,Male,41  45,Temporary Full-time,Teacher (including LVT),1-2,1-2
6.34638274154219e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,Career Move - Public Sector,Career Move - Private Sector,-,-,-,-,-,-,-,-,Other,-,Female,26  30,Temporary Full-time,Administration (AO),1-2,1-2
6.34638401683906e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,-,-,-,Male,56 or older,Permanent Full-time,Teacher (including LVT),11-20,11-20
6.34640883155625e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,-,-,-,-,-,NONE,Female,56 or older,Permanent Part-time,Administration (AO),11-20,1-2
6.34647786128438e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Termination,,,,,,,,,,,,,Female,41  45,Contract/casual,Administration (AO),Less than 1 year,Less than 1 year
6.34648744738906e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,Interpersonal Conflict,-,-,-,-,Female,51-55,Temporary Full-time,Teacher (including LVT),1-2,1-2
6.34648747047187e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,51-55,Permanent Full-time,Workplace Training Officer,11-20,11-20
6.34650545650312e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,-,-,-,-,Other,-,Female,56 or older,Permanent Full-time,Administration (AO),11-20,11-20
6.34653126293281e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,Study,-,-,-,Male,26  30,Permanent Full-time,Administration (AO),7-10,7-10
6.34654936843281e+17,Sunshine Coast Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Male,41  45,Temporary Full-time,Tutor,5-6,5-6
6.34662477490156e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,31  35,Temporary Full-time,Workplace Training Officer,Less than 1 year,Less than 1 year
6.34665151952656e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,51-55,Permanent Full-time,Administration (AO),7-10,7-10
6.34665190018906e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Retirement,-,-,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,-,-,-,Male,56 or older,Permanent Full-time,Teacher (including LVT),5-6,5-6
6.34666828449688e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,Job Dissatisfaction,-,-,-,-,-,,,,,,
6.34666854789531e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Female,41  45,Permanent Full-time,Professional Officer (PO),11-20,11-20
6.34667551458125e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,-,-,-,-,Other,-,Female,56 or older,Permanent Full-time,Administration (AO),11-20,11-20
6.34667782794219e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,,,,,,
6.34668611537031e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,31  35,Temporary Full-time,Administration (AO),3-4,3-4
6.346686393775e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,26  30,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34671038100781e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,31  35,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34671263031094e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,Study,-,-,-,Female,26  30,Permanent Full-time,Administration (AO),5-6,5-6
6.34671297286719e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,51-55,Contract/casual,Teacher (including LVT),1-2,1-2
6.34674515660156e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,Career Move - Self-employment,-,-,-,Job Dissatisfaction,-,-,-,-,-,Male,36  40,Permanent Full-time,Teacher (including LVT),11-20,11-20
6.34679850935469e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,-,-,-,-,-,NONE,Female,56 or older,Permanent Part-time,Administration (AO),11-20,7-10
6.3468315402e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,,,,,,
6.34683356744531e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,20 or younger,Permanent Full-time,Administration (AO),3-4,1-2
6.34683398688906e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,-,-,-,-,Other,-,,,,,,
6.34683991923437e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Male,56 or older,Temporary Full-time,Operational (OO),Less than 1 year,Less than 1 year
6.34684858305469e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,51-55,Temporary Full-time,Professional Officer (PO),3-4,1-2
6.346858082725e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,41  45,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34685820372813e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,36  40,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34686574706563e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,36  40,Contract/casual,Administration (AO),Less than 1 year,Less than 1 year
6.34686807219219e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Termination,,,,,,,,,,,,,Female,26  30,Contract/casual,Administration (AO),Less than 1 year,Less than 1 year
6.3468922272375e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,46  50,Temporary Full-time,Administration (AO),1-2,1-2
6.34689360748125e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,-,-,-,-,-,-,Male,56 or older,Permanent Part-time,Operational (OO),More than 20 years,7-10
6.34691779624687e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,Maternity/Family,-,-,-,-,Travel,-,-,Female,21  25,Temporary Full-time,Administration (AO),1-2,1-2
6.34691969682969e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Male,20 or younger,Temporary Full-time,Administration (AO),1-2,1-2
6.34696179014844e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,26  30,Temporary Full-time,Administration (AO),7-10,Less than 1 year
6.34696327235313e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,,,,,,,,,,,,,,,,,,
6.34697120680156e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Termination,,,,,,,,,,,,,Female,26  30,Temporary Part-time,Administration (AO),3-4,Less than 1 year
6.34697816674062e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,26  30,Permanent Full-time,Administration (AO),Less than 1 year,5-6
6.34698719508125e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,21  25,Contract/casual,Tutor,3-4,3-4
6.347023585025e+17,Central Queensland Institute of TAFE,Delivery (teaching),2011.0,Resignation,-,-,-,-,Maternity/Family,Contributing Factors. Dissatisfaction ,-,Interpersonal Conflict,-,-,-,-,Male,36  40,Permanent Full-time,Teacher (including LVT),3-4,3-4
6.34702366178594e+17,Central Queensland Institute of TAFE,Delivery (teaching),2011.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,Interpersonal Conflict,-,-,-,-,Male,31  35,Permanent Full-time,Teacher (including LVT),5-6,1-2
6.34703091309531e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Retirement,-,-,-,Ill Health,-,-,Job Dissatisfaction,-,-,-,-,-,Male,56 or older,Permanent Full-time,Teacher (including LVT),More than 20 years,11-20
6.34704871846406e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,31  35,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34704924682031e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Retirement,-,-,-,-,-,-,-,-,-,Travel,-,-,Female,56 or older,Permanent Part-time,Teacher (including LVT),11-20,11-20
6.34707388560312e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,,,,,,
6.34707564443167e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,46  50,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34713425884844e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,56 or older,Permanent Full-time,Workplace Training Officer,1-2,1-2
6.34715994894531e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,31  35,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34716874887187e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,46  50,Temporary Part-time,Administration (AO),1-2,1-2
6.34722082133437e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,Study,Travel,-,-,Male,21  25,Temporary Full-time,Administration (AO),1-2,1-2
6.34722949292074e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,-,-,-,Male,41  45,Temporary Full-time,Administration (AO),1-2,1-2
6.34722992951406e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,-,-,-,-,Female,31  35,Permanent Full-time,Administration (AO),1-2,1-2
6.34729130865938e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,21  25,Temporary Full-time,Administration (AO),7-10,7-10
6.34731736579172e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,-,-,-,-,-,NONE,Female,56 or older,Permanent Full-time,Administration (AO),More than 20 years,More than 20 years
6.34733451073235e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,31  35,Temporary Part-time,Administration (AO),Less than 1 year,Less than 1 year
6.34734330047525e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Transfer,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Female,36  40,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34735049954641e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,46  50,Temporary Part-time,Workplace Training Officer,3-4,3-4
6.34735216223306e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,51-55,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.347410964069e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,46  50,Temporary Part-time,Administration (AO),1-2,Less than 1 year
6.34741133763931e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,41  45,Temporary Full-time,Administration (AO),1-2,1-2
6.3474115202386e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Transfer,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,Other,-,Female,41  45,Permanent Full-time,Administration (AO),7-10,7-10
6.34743600339485e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,-,NONE,Male,56 or older,Permanent Full-time,Teacher (including LVT),More than 20 years,11-20
6.34744466673931e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Termination,,,,,,,,,,,,,Female,21  25,Temporary Full-time,Workplace Training Officer,3-4,1-2
6.34744567729869e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Termination,,,,,,,,,,,,,Female,41  45,Temporary Part-time,Teacher (including LVT),Less than 1 year,Less than 1 year
6.34745331056829e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Termination,,,,,,,,,,,,,Female,31  35,Temporary Full-time,Operational (OO),3-4,3-4
6.34747238918391e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Transfer,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Female,51-55,Permanent Full-time,Administration (AO),More than 20 years,Less than 1 year
6.34747251670266e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,26  30,Permanent Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.3475061227315e+17,SkillsTech Australia,Non-Delivery (corporate),2012.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Female,46  50,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34753321028079e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Retirement,-,-,-,-,-,-,Job Dissatisfaction,-,-,-,-,-,Male,56 or older,Permanent Full-time,Teacher (including LVT),More than 20 years,More than 20 years
6.34753384952766e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Female,51-55,Temporary Full-time,Teacher (including LVT),Less than 1 year,Less than 1 year
6.34757681589172e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,,,,,,
6.34757720169172e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Termination,,,,,,,,,,,,,Male,46  50,Temporary Part-time,Teacher (including LVT),1-2,1-2
6.3475829391511e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Male,36  40,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34758331076119e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Termination,,,,,,,,,,,,,Female,31  35,Temporary Part-time,Teacher (including LVT),Less than 1 year,Less than 1 year
6.3475927847386e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,,
6.34759279560735e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Female,41  45,Contract/casual,Teacher (including LVT),1-2,1-2
6.34760046003775e+17,SkillsTech Australia,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,Job Dissatisfaction,-,-,-,Other,-,Female,36  40,Permanent Full-time,Administration (AO),5-6,Less than 1 year
6.34761889415494e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,,,,,,
6.34761898333619e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,26  30,Contract/casual,Administration (AO),Less than 1 year,Less than 1 year
6.34761902772212e+17,Sunshine Coast Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Male,56 or older,Contract/casual,Teacher (including LVT),11-20,1-2
6.34761907884088e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,41  45,Contract/casual,Administration (AO),1-2,Less than 1 year
6.34761952688281e+17,Sunshine Coast Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Male,41  45,Contract/casual,Tutor,1-2,1-2
6.34761961458594e+17,Sunshine Coast Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Female,41  45,Contract/casual,Teacher (including LVT),Less than 1 year,5-6
6.34761977288594e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,46  50,Temporary Part-time,Administration (AO),Less than 1 year,Less than 1 year
6.34761989628619e+17,Sunshine Coast Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,,,,,,
6.34762562611094e+17,Sunshine Coast Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Male,56 or older,Contract/casual,Teacher (including LVT),1-2,Less than 1 year
6.34762639225e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Termination,,,,,,,,,,,,,Female,41  45,Temporary Part-time,Tutor,5-6,5-6
6.34762651950963e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Female,56 or older,Contract/casual,Tutor,Less than 1 year,Less than 1 year
6.34762652611406e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Termination,,,,,,,,,,,,,Female,56 or older,Contract/casual,Teacher (including LVT),Less than 1 year,5-6
6.34762679684244e+17,Sunshine Coast Institute of TAFE,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,56 or older,Permanent Full-time,Teacher (including LVT),11-20,11-20
6.34762760512656e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Male,46  50,Permanent Full-time,Teacher (including LVT),3-4,3-4
6.34763621955806e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,31  35,Temporary Part-time,Administration (AO),1-2,1-2
6.347636940725e+17,Brisbane North Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Male,56 or older,Temporary Full-time,Teacher (including LVT),1-2,Less than 1 year
6.34763735587969e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,31  35,Contract/casual,Administration (AO),Less than 1 year,Less than 1 year
6.3476455024875e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,41  45,Permanent Full-time,Administration (AO),1-2,Less than 1 year
6.34764565809556e+17,SkillsTech Australia,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,26  30,Contract/casual,Administration (AO),Less than 1 year,Less than 1 year
6.34765328565337e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,21  25,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34765334307187e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,36  40,Contract/casual,Administration (AO),Less than 1 year,Less than 1 year
6.34765399956275e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Male,46  50,Contract/casual,Administration (AO),3-4,Less than 1 year
6.34765421370181e+17,Sunshine Coast Institute of TAFE,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Male,56 or older,Temporary Full-time,Teacher (including LVT),7-10,7-10
6.34768690087369e+17,Southbank Institute of Technology,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,-,-,-,-,-,NONE,Female,56 or older,Permanent Part-time,Professional Officer (PO),More than 20 years,5-6
6.34774030826094e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,Other,-,Female,46  50,Temporary Part-time,Professional Officer (PO),Less than 1 year,Less than 1 year
6.34774048206094e+17,SkillsTech Australia,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,Male,31  35,Temporary Full-time,Teacher (including LVT),Less than 1 year,5-6
6.34774723180937e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,Other,-,Male,46  50,Permanent Full-time,Teacher (including LVT),11-20,Less than 1 year
6.34775905600156e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,-,-,-,Male,36  40,Temporary Full-time,Teacher (including LVT),Less than 1 year,Less than 1 year
6.34776478226875e+17,Southbank Institute of Technology,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,Travel,-,-,Male,21  25,Temporary Full-time,Administration (AO),1-2,Less than 1 year
6.34779998192656e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,Job Dissatisfaction,-,-,-,Other,-,Female,36  40,Temporary Full-time,Administration (AO),1-2,1-2
6.34781625247656e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Female,21  25,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34781649658281e+17,SkillsTech Australia,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,Female,31  35,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34781660507187e+17,SkillsTech Australia,Delivery (teaching),2012.0,Retirement,-,-,-,-,-,-,-,-,-,-,-,NONE,Male,56 or older,Permanent Full-time,Teacher (including LVT),More than 20 years,More than 20 years
6.34781843688125e+17,Central Queensland Institute of TAFE,Delivery (teaching),2012.0,Resignation,-,-,-,Ill Health,-,Contributing Factors. Dissatisfaction ,-,-,-,-,-,-,Female,51-55,Permanent Part-time,Teacher (including LVT),5-6,1-2
6.34782721630781e+17,Southbank Institute of Technology,Non-Delivery (corporate),,Resignation,,,,,,,,,,,,,,,,,,
6.34783353732656e+17,Southbank Institute of Technology,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,,,,,,
6.34786164810312e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,51-55,Contract/casual,Administration (AO),1-2,Less than 1 year
6.34786182825625e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,21  25,Permanent Full-time,Administration (AO),1-2,Less than 1 year
6.34786910427969e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,41  45,Temporary Full-time,Administration (AO),11-20,11-20
6.3478773004125e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Transfer,Career Move - Public Sector,-,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,-,-,-,Female,26  30,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34788542900625e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,Maternity/Family,-,-,-,-,-,-,-,Male,31  35,Temporary Full-time,Administration (AO),1-2,Less than 1 year
6.34789421680312e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,-,-,-,Female,41  45,Permanent Full-time,Administration (AO),5-6,More than 20 years
6.34792964190156e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2012.0,Transfer,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Female,51-55,Permanent Full-time,Administration (AO),More than 20 years,3-4
6.34793871139219e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,-,-,-,NONE,Female,21  25,Contract/casual,Administration (AO),3-4,3-4
